id,name,country_or_region,url,model,year_founded,beneficiaries_estimate,revenue_annual_usd_estimate,funding_sources,digital_signals,innovations,notes
0847,Amazon Smile,USA,https://www.amazon.com,rights,2013,unknown,USD 100M,corporate,online-donation,Amazon charity (now shut down),
0848,Facebook (Meta) Community Help,USA,https://www.facebook.com,rights,2020,unknown,USD 100M,corporate,online-donation,Meta community help,
0849,Apple GiveBack,USA,https://www.apple.com,rights,2018,unknown,USD 50M,corporate,online-donation,Apple donation program,
0850,IBM Corporate Citizenship,USA,https://www.ibm.com/responsibility,rights,1950,unknown,USD 200M,corporate,online-donation,IBM citizenship,
0851,Cisco Networking Academy,USA,https://www.netacad.com,education,1997,unknown,USD 200M,corporate,online-donation,Cisco education program,
0852,Salesforce Trailhead,USA,https://trailhead.salesforce.com,education,2014,unknown,USD 100M,corporate,online-donation,Salesforce free learning,
0853,GitHub Education,USA,https://education.github.com,education,2014,unknown,USD 50M,corporate,online-donation,GitHub student program,
0854,Hour of Code,USA,https://www.hourofcode.com,education,2013,unknown,USD 20M,individuals;corporate;foundations,online-donation,Code.org Hour of Code,
0855,Girls Who Code,USA,https://girlswhocode.com,education,2012,unknown,USD 30M,individuals;corporate;foundations,online-donation,girls coding education,
0856,Black Girls Code,USA,https://www.blackgirlscode.com,education,2011,unknown,USD 30M,individuals;corporate;foundations,online-donation,Black girls coding,
0857,Technovation,USA,https://www.technovation.org,education,2006,unknown,USD 10M,individuals;corporate;foundations,online-donation,girls app entrepreneurship,
0858,STEM for Her,USA,https://www.stemforher.org,education,2015,unknown,USD 5M,individuals;corporate;foundations,online-donation,girls in STEM,
0859,Webwise,Ireland,https://www.webwise.ie,rights,2014,unknown,USD 5M,individuals;corporate;foundations,online-donation,Irish youth internet safety,
0860,Common Sense Education,USA,https://www.commonsense.org/education,rights,2003,unknown,USD 50M,individuals;corporate;foundations,online-donation,digital literacy K-12,
0861,Netsafe,New Zealand,https://www.netsafe.org.nz,rights,1998,unknown,USD 5M,individuals;corporate;foundations,online-donation,NZ internet safety,
0862,Childnet,UK,https://www.childnet.com,rights,1995,unknown,USD 5M,individuals;corporate;foundations,online-donation,UK child internet safety,
0863,Australian eSafety Commissioner,Australia,https://www.esafety.gov.au,rights,2015,unknown,USD 50M,government,online-donation,Australian eSafety,
0864,NoBullying.com,USA,https://nobullying.com,rights,2013,unknown,USD 500k,individuals;corporate,online-donation,anti-bullying website,
0865,PACER's National Bullying Prevention Center,USA,https://www.pacer.org/bullying,rights,2006,unknown,USD 5M,foundations;individuals,online-donation,US anti-bullying center,
0866,Born This Way Foundation,USA,https://bornthisway.foundation,rights,2012,unknown,USD 10M,individuals;corporate;foundations,online-donation,Lady Gaga foundation,
0867,Kind Campaign,USA,https://www.kindcampaign.org,rights,2009,unknown,USD 5M,individuals;corporate;foundations,online-donation,girl-against-girl bullying,
0868,Cyber Smile Foundation,UK,https://www.cybersmile.org,rights,2012,unknown,USD 5M,individuals;corporate;foundations,online-donation,cyberbullying support,
0869,Stomp Out Bullying,USA,https://www.stompoutbullying.org,rights,2005,unknown,USD 5M,individuals;corporate;foundations,online-donation,US anti-bullying org,
0870,Free Children Children Children,Global,https://www.freethechildren.org,mixed,1995,unknown,USD 10M,individuals;corporate;foundations,online-donation,alt name,
0871,Free the Children (WE Charity),Canada,https://www.freethechildren.com,mixed,1995,unknown,USD 50M,individuals;corporate;foundations,online-donation,WE Charity,
0872,Room to Read Asia,Asia,https://www.roomtoread.org,education,2000,unknown,USD 50M,individuals;corporate;foundations,online-donation,Room to Read Asia,
0873,Room to Read Africa,Africa,https://www.roomtoread.org,education,2010,unknown,USD 20M,individuals;corporate;foundations,online-donation,Room to Read Africa,
0874,Room to Read South Asia,South Asia,https://www.roomtoread.org,education,2000,unknown,USD 30M,individuals;corporate;foundations,online-donation,Room to Read South Asia,
0875,STARS,Global,https://www.starsandfamily.org,rights,2005,unknown,USD 1M,individuals;foundations,online-donation,small advocacy,
0876,Street Child,UK,https://www.street-child.org,rights,2008,unknown,USD 10M,individuals;foundations;corporate,online-donation,street children global,
0877,Street Child Cricket,UK,https://www.street-child.org/cricket,rights,2015,unknown,USD 5M,individuals;foundations;corporate,online-donation,street children cricket World Cup,
0878,Consuelo Foundation,USA,https://www.consuelo.org,rights,1982,unknown,USD 10M,individuals;foundations,online-donation,street children MX,
0879,Associates for International Development,USA,https://www.aidinternational.org,rights,1995,unknown,USD 2M,individuals;foundations,online-donation,small advocacy,
0880,World Bicycle Relief,USA,https://www.worldbicyclerelief.org,education,2005,unknown,USD 30M,individuals;corporate;foundations,online-donation,bicycles for students,
0881,Bicycles Against Poverty,Sweden,https://www.bicyclesagainstpoverty.org,education,2010,unknown,USD 5M,individuals;foundations;corporate,online-donation,bicycles for development,
0882,Qhubeka,South Africa,https://www.qhubeka.org,education,2005,unknown,USD 10M,individuals;corporate;foundations,online-donation,bicycles for South Africa,
0883,Lively Minds,UK,https://www.livelyminds.org,education,2008,unknown,USD 5M,individuals;foundations,online-donation,early childhood development Ghana,
0884,Busy Chapters,USA,https://www.busychapters.org,education,2015,unknown,USD 1M,individuals;foundations,online-donation,child literacy app,
0885,Pratham Foundation,India,https://www.pratham.org,education,1994,unknown,USD 50M,individuals;foundations;corporate,online-donation;recurring-giving,Indian education,
0886,Pratham USA,USA,https://www.prathamusa.org,education,1996,unknown,USD 30M,individuals;corporate;foundations,online-donation;recurring-giving,Pratham US chapter,
0887,Pratham UK,UK,https://www.pratham.org,education,2005,unknown,USD 5M,individuals;foundations,online-donation,Pratham UK chapter,
0888,Pratham Switzerland,Switzerland,https://www.pratham.org,education,2010,unknown,USD 1M,individuals;foundations,online-donation,Pratham Swiss chapter,
0889,Comic Relief UK,UK,https://www.comicrelief.com,rights,1985,unknown,USD 200M,individuals;corporate;events,online-donation;recurring-giving;annual-report,UK charity telethon Red Nose Day,
0890,Red Nose Day USA,USA,https://rednoseday.org,rights,2015,unknown,USD 30M,individuals;corporate;events,online-donation,US Red Nose Day,
0891,Sport Relief,UK,https://www.sportrelief.com,rights,2002,unknown,USD 100M,individuals;corporate;events,online-donation,UK Sport Relief,
0892,Children in Need,UK,https://www.bbc.co.uk/programmes/b006mvlh,rights,1927,unknown,USD 100M,individuals;corporate;events,online-donation,BBC Children in Need,
0893,Right to Play International,Canada,https://www.righttoplay.com,education,2000,unknown,USD 80M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report;charity-rating,sport for development,
0894,Right to Play USA,USA,https://www.righttoplayusa.org,education,2000,unknown,USD 10M,individuals;corporate,online-donation,RTP USA,
0895,Right to Play UK,UK,https://www.righttoplay.org.uk,education,2000,unknown,USD 10M,individuals;corporate,online-donation,RTP UK,
0896,Right to Play Norway,Norway,https://www.righttoplay.no,education,2005,unknown,USD 5M,individuals;corporate,online-donation,RTP Norway,
0897,Soccer Without Borders,USA,https://www.soccerwithoutborders.org,education,2006,unknown,USD 5M,individuals;corporate;foundations,online-donation,soccer for refugees,
0898,America SCORES,USA,https://www.americascores.org,education,1994,unknown,USD 5M,individuals;corporate;foundations,online-donation,poetry + soccer youth,
0899,Up2Us Sports,USA,https://www.up2ussports.org,education,2010,unknown,USD 5M,individuals;corporate;foundations,online-donation,sports-based youth development,
0900,Playworks,USA,https://www.playworks.org,education,1996,unknown,USD 30M,individuals;corporate;foundations,online-donation;recurring-giving;annual-report,recess program,
0901,Laureus Sport for Good,Global,https://www.laureus.com,education,2000,unknown,USD 100M,individuals;corporate;foundations,online-donation,sport for development global,
0902,Laureus USA,USA,https://www.laureus.com,education,2000,unknown,USD 10M,individuals;corporate;foundations,online-donation,Laureus USA,
0903,Kickstart,UK,https://www.kick-start.org,education,1998,unknown,USD 5M,individuals;corporate;foundations,online-donation,UK youth soccer,
0904,Streetfootballworld,Germany,https://www.streetfootballworld.org,education,2002,unknown,USD 30M,individuals;corporate;foundations,online-donation,soccer for development,
0905,RTM Youth Centre,Thailand,https://www.rtm-foundation.org,education,2010,unknown,USD 1M,individuals;corporate,online-donation,Thai youth soccer,
0906,Promundo,USA,https://promundoglobal.org,rights,1997,unknown,USD 30M,individuals;foundations;corporate,online-donation;recurring-giving;annual-report,men + gender equality,
0907,Sonke Gender Justice,South Africa,https://www.genderjustice.org.za,rights,2006,unknown,USD 10M,individuals;foundations;corporate,online-donation,South Africa gender justice,
0908,ARROW,Malaysia,https://www.arrow.org.my,rights,1993,unknown,USD 5M,individuals;foundations,online-donation,Asian reproductive health,
0909,Asian Pacific Institute on Gender-Based Violence,USA,https://www.api-gbv.org,rights,1989,unknown,USD 5M,individuals;foundations,online-donation,Asian Pacific GBV,
0910,Ipas,USA,https://www.ipas.org,health,1973,unknown,USD 100M,individuals;foundations;government,online-donation,abortion access + rights,
0911,Centre for Reproductive Rights,USA,https://www.reproductiverights.org,rights,1992,unknown,USD 30M,individuals;foundations,online-donation,reproductive legal rights,
0912,Maternity Worldwide,UK,https://www.maternityworldwide.org,health,2002,unknown,USD 5M,individuals;foundations,online-donation,UK maternal health,
0913,Circle of Health International,USA,https://www.cohintl.org,health,1997,unknown,USD 5M,individuals;foundations,online-donation,women's health global,
0914,WINGS,Guatemala,https://www.wingsguate.org,health,1999,unknown,USD 5M,individuals;foundations,online-donation,Guatemalan reproductive health,
0915,Profamilia,Colombia,https://www.profamilia.org.co,health,1975,unknown,USD 20M,individuals;foundations;government,online-donation,Colombian reproductive health,
0916,MIFamilia,Nicaragua,https://www.mifamilia.org.ni,health,1984,unknown,USD 2M,individuals;foundations,online-donation,Nicaraguan reproductive health,
0917,PROMSEX,Peru,https://www.promsex.org,rights,2001,unknown,USD 5M,individuals;foundations,online-donation,Peruvian sexual rights,
0918,Católicas por el Derecho a Decidir,Latin America,https://www.cddh.org,rights,1995,unknown,USD 5M,individuals;foundations,online-donation,Catholic for choice LatAm,
0919,International Women's Health Coalition,USA,https://www.iwhc.org,rights,1984,unknown,USD 10M,individuals;foundations,online-donation,women's health global,
0920,Center for Reproductive Rights,USA,https://www.reproductiverights.org,rights,1992,unknown,USD 30M,individuals;foundations,online-donation,reproductive legal rights,
0921,Guttmacher Institute,USA,https://www.guttmacher.org,rights,1968,unknown,USD 50M,foundations;government,online-donation,reproductive health research,
0922,Planned Parenthood Global,USA,https://www.plannedparenthood.org,rights,1916,unknown,USD 500M,individuals;foundations,online-donation;recurring-giving,PP global,
0923,EngenderHealth,USA,https://www.engenderhealth.org,rights,1943,unknown,USD 50M,foundations;government,online-donation,reproductive health global,
0924,Pathfinder International,USA,https://www.pathfinder.org,rights,1957,unknown,USD 100M,foundations;government,online-donation,reproductive health global,
0925,FHI 360,USA,https://www.fhi360.org,rights,1971,unknown,USD 1B,foundations;government,online-donation,global health + dev,
0926,IntraHealth International,USA,https://www.intrahealth.org,health,1979,unknown,USD 100M,foundations;government,online-donation,health workforce global,
0927,PSI (Population Services International),USA,https://www.psi.org,health,1970,unknown,USD 500M,foundations;government,online-donation,health social marketing global,
0928,Jhpiego,USA,https://www.jhpiego.org,health,1974,unknown,USD 500M,foundations;government,online-donation,health workforce global,
0929,IntraHealth,USA,https://www.intrahealth.org,health,1979,unknown,USD 100M,foundations;government,online-donation,health workforce,
0930,BRAC,Bangladesh,https://www.brac.net,rights,1972,unknown,USD 1B,foundations;government;earned-income,online-donation,largest NGO globally,
0931,BRAC International,Bangladesh,https://www.bracinternational.org,rights,2000,unknown,USD 200M,foundations;government,online-donation,BRAC global,
0932,BRAC Education,Bangladesh,https://www.brac.net/program/education,education,1985,unknown,USD 200M,foundations;government,online-donation,BRAC schools,
0933,BRAC Healthcare,Bangladesh,https://www.brac.net/program/health,health,1972,unknown,USD 100M,foundations;government,online-donation,BRAC health,
0934,BRAC Microfinance,Bangladesh,https://www.brac.net/program/microfinance,rights,1974,unknown,USD 500M,earned-income,online-donation,BRAC microfinance,
0935,BRAC Social Enterprises,Bangladesh,https://www.brac.net/program/social-enterprises,rights,2000,unknown,USD 200M,earned-income,online-donation,BRAC social enterprises,
0936,BRAC Climate,Bangladesh,https://www.brac.net/program/climate,rights,2010,unknown,USD 50M,foundations;government,online-donation,BRAC climate,
0937,Grameen Bank,Bangladesh,https://www.grameen.com,rights,1983,unknown,USD 2B,earned-income,online-donation,microfinance Nobel Yunus,
0938,BRAC USA,USA,https://www.bracusa.org,rights,2005,unknown,USD 30M,individuals;foundations;corporate,online-donation,BRAC US chapter,
0939,BRAC UK,UK,https://www.bracuk.org,rights,2005,unknown,USD 10M,individuals;foundations,online-donation,BRAC UK chapter,
